loading data...completed 0.08935141563415527 sec
Epoch: [0][0/17]	Time 0.195 (0.195)	Loss 0.9805 (0.9805)
Epoch: [860][6/17]	Time 0.007 (0.007)	Loss 0.0064 (0.0057)
Epoch: [860][7/17]	Time 0.007 (0.007)	Loss 0.0047 (0.0056)
Epoch: [860][8/17]	Time 0.006 (0.007)	Loss 0.0076 (0.0058)
Epoch: [860][9/17]	Time 0.007 (0.007)	Loss 0.0043 (0.0057)
Epoch: [860][10/17]	Time 0.006 (0.007)	Loss 0.0060 (0.0057)
Epoch: [860][11/17]	Time 0.006 (0.007)	Loss 0.0079 (0.0059)
Epoch: [860][12/17]	Time 0.007 (0.007)	Loss 0.0048 (0.0058)
Epoch: [860][13/17]	Time 0.007 (0.007)	Loss 0.0048 (0.0057)
Epoch: [860][14/17]	Time 0.007 (0.007)	Loss 0.0056 (0.0057)
Epoch: [860][15/17]	Time 0.007 (0.007)	Loss 0.0085 (0.0059)
Epoch: [860][16/17]	Time 0.007 (0.007)	Loss 0.0036 (0.0058)
Epoch end: [860]	Time 0.118	Loss 0.0058
Train loss score [860]: tensor(0.0058)
Pred  Val: [860][0/3]	Time 0.005 (0.005)	Loss 0.0202 (0.0202)
Pred  Val: [860][1/3]	Time 0.004 (0.005)	Loss 0.0270 (0.0236)
Pred  Val: [860][2/3]	Time 0.002 (0.004)	Loss 0.0129 (0.0232)
Pred  Val end: [860]	Time 0.012	Loss 0.0232
Val loss score [860]: tensor(0.0232) 
Epoch: [861][0/17]	Time 0.009 (0.009)	Loss 0.0086 (0.0086)
Epoch: [861][1/17]	Time 0.007 (0.008)	Loss 0.0059 (0.0073)
Epoch: [861][2/17]	Time 0.009 (0.008)	Loss 0.0101 (0.0082)
Epoch: [861][3/17]	Time 0.009 (0.008)	Loss 0.0105 (0.0088)
Epoch: [861][4/17]	Time 0.008 (0.008)	Loss 0.0039 (0.0078)
Epoch: [861][5/17]	Time 0.007 (0.008)	Loss 0.0084 (0.0079)
Epoch: [861][6/17]	Time 0.007 (0.008)	Loss 0.0041 (0.0073)
Epoch: [861][7/17]	Time 0.006 (0.008)	Loss 0.0060 (0.0072)
Epoch: [861][8/17]	Time 0.007 (0.008)	Loss 0.0037 (0.0068)
Epoch: [861][9/17]	Time 0.009 (0.008)	Loss 0.0037 (0.0065)
Epoch: [861][10/17]	Time 0.007 (0.008)	Loss 0.0045 (0.0063)
Epoch: [861][11/17]	Time 0.007 (0.008)	Loss 0.0048 (0.0062)
Epoch: [861][12/17]	Time 0.009 (0.008)	Loss 0.0048 (0.0061)
Epoch: [861][13/17]	Time 0.007 (0.008)	Loss 0.0054 (0.0060)
Epoch: [861][14/17]	Time 0.007 (0.008)	Loss 0.0046 (0.0059)
Epoch: [861][15/17]	Time 0.007 (0.007)	Loss 0.0046 (0.0058)
Epoch: [861][16/17]	Time 0.006 (0.007)	Loss 0.0040 (0.0058)
Epoch end: [861]	Time 0.126	Loss 0.0058
Train loss score [861]: tensor(0.0058)
Pred  Val: [861][0/3]	Time 0.005 (0.005)	Loss 0.0251 (0.0251)
Pred  Val: [861][1/3]	Time 0.005 (0.005)	Loss 0.0220 (0.0236)
Pred  Val: [861][2/3]	Time 0.002 (0.004)	Loss 0.0399 (0.0242)
Pred  Val end: [861]	Time 0.012	Loss 0.0242
Val loss score [861]: tensor(0.0242) 
Epoch: [862][0/17]	Time 0.014 (0.014)	Loss 0.0039 (0.0039)
Epoch: [862][1/17]	Time 0.007 (0.010)	Loss 0.0034 (0.0037)
Epoch: [862][2/17]	Time 0.007 (0.009)	Loss 0.0082 (0.0052)
Epoch: [862][3/17]	Time 0.007 (0.008)	Loss 0.0096 (0.0063)
Epoch: [862][4/17]	Time 0.007 (0.008)	Loss 0.0031 (0.0057)
Epoch: [862][5/17]	Time 0.007 (0.008)	Loss 0.0056 (0.0057)
Epoch: [862][6/17]	Time 0.006 (0.008)	Loss 0.0055 (0.0056)
Epoch: [862][7/17]	Time 0.007 (0.008)	Loss 0.0034 (0.0054)
Epoch: [862][8/17]	Time 0.006 (0.007)	Loss 0.0039 (0.0052)
Epoch: [862][9/17]	Time 0.007 (0.007)	Loss 0.0037 (0.0050)
Epoch: [862][10/17]	Time 0.007 (0.007)	Loss 0.0042 (0.0050)
Epoch: [862][11/17]	Time 0.008 (0.007)	Loss 0.0036 (0.0048)
Epoch: [862][12/17]	Time 0.007 (0.007)	Loss 0.0027 (0.0047)
Epoch: [862][13/17]	Time 0.008 (0.007)	Loss 0.0049 (0.0047)
Epoch: [862][14/17]	Time 0.006 (0.007)	Loss 0.0057 (0.0048)
Epoch: [862][15/17]	Time 0.007 (0.007)	Loss 0.0032 (0.0047)
Epoch: [862][16/17]	Time 0.006 (0.007)	Loss 0.0036 (0.0046)
Epoch end: [862]	Time 0.123	Loss 0.0046
Train loss score [862]: tensor(0.0046)
Pred  Val: [862][0/3]	Time 0.005 (0.005)	Loss 0.0207 (0.0207)
Pred  Val: [862][1/3]	Time 0.004 (0.005)	Loss 0.0148 (0.0178)
Pred  Val: [862][2/3]	Time 0.001 (0.003)	Loss 0.0072 (0.0173)
Pred  Val end: [862]	Time 0.010	Loss 0.0173
Val loss score [862]: tensor(0.0173) 
Epoch: [863][0/17]	Time 0.008 (0.008)	Loss 0.0039 (0.0039)
Epoch: [863][1/17]	Time 0.007 (0.007)	Loss 0.0049 (0.0044)
Epoch: [863][2/17]	Time 0.006 (0.007)	Loss 0.0039 (0.0042)
Epoch: [863][3/17]	Time 0.008 (0.007)	Loss 0.0030 (0.0039)
Epoch: [863][4/17]	Time 0.007 (0.007)	Loss 0.0029 (0.0037)
Epoch: [863][5/17]	Time 0.007 (0.007)	Loss 0.0042 (0.0038)
Epoch: [863][6/17]	Time 0.007 (0.007)	Loss 0.0044 (0.0039)
Epoch: [863][7/17]	Time 0.006 (0.007)	Loss 0.0031 (0.0038)
Epoch: [863][8/17]	Time 0.007 (0.007)	Loss 0.0031 (0.0037)
Epoch: [863][9/17]	Time 0.007 (0.007)	Loss 0.0056 (0.0039)
Epoch: [863][10/17]	Time 0.007 (0.007)	Loss 0.0037 (0.0039)
Epoch: [863][11/17]	Time 0.007 (0.007)	Loss 0.0060 (0.0040)
Epoch: [863][12/17]	Time 0.006 (0.007)	Loss 0.0044 (0.0041)
Epoch: [863][13/17]	Time 0.007 (0.007)	Loss 0.0058 (0.0042)
Epoch: [863][14/17]	Time 0.006 (0.007)	Loss 0.0077 (0.0044)
Epoch: [863][15/17]	Time 0.007 (0.007)	Loss 0.0038 (0.0044)
Epoch: [863][16/17]	Time 0.006 (0.007)	Loss 0.0067 (0.0045)
Epoch end: [863]	Time 0.117	Loss 0.0045
Train loss score [863]: tensor(0.0045)
Pred  Val: [863][0/3]	Time 0.005 (0.005)	Loss 0.0321 (0.0321)
Pred  Val: [863][1/3]	Time 0.005 (0.005)	Loss 0.0273 (0.0297)
Pred  Val: [863][2/3]	Time 0.003 (0.004)	Loss 0.0270 (0.0296)
Pred  Val end: [863]	Time 0.013	Loss 0.0296
Val loss score [863]: tensor(0.0296) 
Epoch: [864][0/17]	Time 0.012 (0.012)	Loss 0.0045 (0.0045)
Epoch: [864][1/17]	Time 0.014 (0.013)	Loss 0.0048 (0.0047)
Epoch: [864][2/17]	Time 0.013 (0.013)	Loss 0.0057 (0.0050)
Epoch: [864][3/17]	Time 0.009 (0.012)	Loss 0.0034 (0.0046)
Epoch: [864][4/17]	Time 0.007 (0.011)	Loss 0.0043 (0.0045)
Epoch: [864][5/17]	Time 0.007 (0.010)	Loss 0.0042 (0.0045)
Epoch: [864][6/17]	Time 0.007 (0.010)	Loss 0.0037 (0.0044)
Epoch: [864][7/17]	Time 0.007 (0.009)	Loss 0.0039 (0.0043)
Epoch: [864][8/17]	Time 0.008 (0.009)	Loss 0.0044 (0.0043)
Epoch: [864][9/17]	Time 0.007 (0.009)	Loss 0.0043 (0.0043)
Epoch: [864][10/17]	Time 0.009 (0.009)	Loss 0.0051 (0.0044)
Epoch: [864][11/17]	Time 0.007 (0.009)	Loss 0.0044 (0.0044)
Epoch: [864][12/17]	Time 0.009 (0.009)	Loss 0.0049 (0.0044)
Epoch: [864][13/17]	Time 0.007 (0.009)	Loss 0.0042 (0.0044)
Epoch: [864][14/17]	Time 0.007 (0.009)	Loss 0.0046 (0.0044)
Epoch: [864][15/17]	Time 0.007 (0.009)	Loss 0.0040 (0.0044)
Epoch: [864][16/17]	Time 0.007 (0.008)	Loss 0.0068 (0.0045)
Epoch end: [864]	Time 0.144	Loss 0.0045
Train loss score [864]: tensor(0.0045)
Pred  Val: [864][0/3]	Time 0.004 (0.004)	Loss 0.0207 (0.0207)
Pred  Val: [864][1/3]	Time 0.005 (0.005)	Loss 0.0244 (0.0225)
Pred  Val: [864][2/3]	Time 0.001 (0.003)	Loss 0.0396 (0.0232)
Pred  Val end: [864]	Time 0.010	Loss 0.0232
Val loss score [864]: tensor(0.0232) 
Epoch: [865][0/17]	Time 0.009 (0.009)	Loss 0.0057 (0.0057)
Epoch: [865][1/17]	Time 0.006 (0.008)	Loss 0.0053 (0.0055)
Epoch: [865][2/17]	Time 0.007 (0.007)	Loss 0.0044 (0.0051)
Epoch: [865][3/17]	Time 0.081 (0.026)	Loss 0.0043 (0.0049)
Epoch: [865][4/17]	Time 0.009 (0.022)	Loss 0.0046 (0.0048)
Epoch: [865][5/17]	Time 0.007 (0.020)	Loss 0.0051 (0.0049)
Epoch: [865][6/17]	Time 0.008 (0.018)	Loss 0.0042 (0.0048)
Epoch: [865][7/17]	Time 0.009 (0.017)	Loss 0.0077 (0.0052)
Epoch: [865][8/17]	Time 0.010 (0.016)	Loss 0.0051 (0.0052)
Epoch: [865][9/17]	Time 0.010 (0.016)	Loss 0.0045 (0.0051)
Epoch: [865][10/17]	Time 0.007 (0.015)	Loss 0.0067 (0.0052)
Epoch: [865][11/17]	Time 0.007 (0.014)	Loss 0.0063 (0.0053)
Epoch: [865][12/17]	Time 0.007 (0.014)	Loss 0.0075 (0.0055)
Epoch: [865][13/17]	Time 0.007 (0.013)	Loss 0.0057 (0.0055)
Epoch: [865][14/17]	Time 0.007 (0.013)	Loss 0.0100 (0.0058)
Epoch: [865][15/17]	Time 0.007 (0.012)	Loss 0.0039 (0.0057)
Epoch: [865][16/17]	Time 0.009 (0.012)	Loss 0.0124 (0.0060)
Epoch end: [865]	Time 0.207	Loss 0.0060
Train loss score [865]: tensor(0.0060)
Pred  Val: [865][0/3]	Time 0.005 (0.005)	Loss 0.0245 (0.0245)
Pred  Val: [865][1/3]	Time 0.005 (0.005)	Loss 0.0161 (0.0203)
Pred  Val: [865][2/3]	Time 0.002 (0.004)	Loss 0.0215 (0.0203)
Pred  Val end: [865]	Time 0.011	Loss 0.0203
Val loss score [865]: tensor(0.0203) 
Epoch: [866][0/17]	Time 0.008 (0.008)	Loss 0.0081 (0.0081)
Epoch: [866][1/17]	Time 0.007 (0.008)	Loss 0.0048 (0.0064)
Epoch: [866][2/17]	Time 0.007 (0.007)	Loss 0.0091 (0.0073)
Epoch: [866][3/17]	Time 0.007 (0.007)	Loss 0.0044 (0.0066)
Epoch: [866][4/17]	Time 0.006 (0.007)	Loss 0.0098 (0.0072)
Epoch: [866][5/17]	Time 0.007 (0.007)	Loss 0.0098 (0.0077)
Epoch: [866][6/17]	Time 0.007 (0.007)	Loss 0.0063 (0.0075)
Epoch: [866][7/17]	Time 0.006 (0.007)	Loss 0.0086 (0.0076)
Epoch: [866][8/17]	Time 0.007 (0.007)	Loss 0.0092 (0.0078)
Epoch: [866][9/17]	Time 0.009 (0.007)	Loss 0.0142 (0.0084)
Epoch: [866][10/17]	Time 0.008 (0.007)	Loss 0.0057 (0.0082)
Epoch: [866][11/17]	Time 0.007 (0.007)	Loss 0.0173 (0.0089)
Epoch: [866][12/17]	Time 0.008 (0.007)	Loss 0.0046 (0.0086)
Epoch: [866][13/17]	Time 0.006 (0.007)	Loss 0.0159 (0.0091)
Epoch: [866][14/17]	Time 0.008 (0.007)	Loss 0.0080 (0.0091)
Epoch: [866][15/17]	Time 0.012 (0.007)	Loss 0.0055 (0.0088)
Epoch: [866][16/17]	Time 0.007 (0.007)	Loss 0.0132 (0.0090)
Epoch end: [866]	Time 0.126	Loss 0.0090
Train loss score [866]: tensor(0.0090)
Pred  Val: [866][0/3]	Time 0.005 (0.005)	Loss 0.0236 (0.0236)
Pred  Val: [866][1/3]	Time 0.005 (0.005)	Loss 0.0195 (0.0216)
Pred  Val: [866][2/3]	Time 0.001 (0.004)	Loss 0.0130 (0.0212)
Pred  Val end: [866]	Time 0.011	Loss 0.0212
Val loss score [866]: tensor(0.0212) 
Epoch: [867][0/17]	Time 0.009 (0.009)	Loss 0.0063 (0.0063)
Epoch: [867][1/17]	Time 0.006 (0.008)	Loss 0.0088 (0.0076)
Epoch: [867][2/17]	Time 0.006 (0.007)	Loss 0.0063 (0.0072)
Epoch: [867][3/17]	Time 0.010 (0.008)	Loss 0.0058 (0.0068)
Epoch: [867][4/17]	Time 0.007 (0.008)	Loss 0.0069 (0.0068)
Epoch: [867][5/17]	Time 0.007 (0.007)	Loss 0.0058 (0.0067)
Epoch: [867][6/17]	Time 0.007 (0.007)	Loss 0.0056 (0.0065)
Epoch: [867][7/17]	Time 0.009 (0.008)	Loss 0.0050 (0.0063)
Epoch: [867][8/17]	Time 0.009 (0.008)	Loss 0.0044 (0.0061)
Epoch: [867][9/17]	Time 0.007 (0.008)	Loss 0.0047 (0.0060)
Epoch: [867][10/17]	Time 0.007 (0.008)	Loss 0.0049 (0.0059)
Epoch: [867][11/17]	Time 0.007 (0.008)	Loss 0.0046 (0.0058)
Epoch: [867][12/17]	Time 0.007 (0.008)	Loss 0.0045 (0.0057)
Epoch: [867][13/17]	Time 0.007 (0.007)	Loss 0.0056 (0.0057)
Epoch: [867][14/17]	Time 0.007 (0.007)	Loss 0.0039 (0.0056)
Epoch: [867][15/17]	Time 0.006 (0.007)	Loss 0.0059 (0.0056)
Epoch: [867][16/17]	Time 0.006 (0.007)	Loss 0.0033 (0.0055)
Epoch end: [867]	Time 0.123	Loss 0.0055
Train loss score [867]: tensor(0.0055)
Pred  Val: [867][0/3]	Time 0.008 (0.008)	Loss 0.0235 (0.0235)
Pred  Val: [867][1/3]	Time 0.005 (0.007)	Loss 0.0139 (0.0187)
Pred  Val: [867][2/3]	Time 0.002 (0.005)	Loss 0.0160 (0.0186)
Pred  Val end: [867]	Time 0.015	Loss 0.0186
Val loss score [867]: tensor(0.0186) 
Epoch: [868][0/17]	Time 0.009 (0.009)	Loss 0.0066 (0.0066)
Epoch: [868][1/17]	Time 0.007 (0.008)	Loss 0.0043 (0.0054)
Epoch: [868][2/17]	Time 0.008 (0.008)	Loss 0.0061 (0.0056)
Epoch: [868][3/17]	Time 0.008 (0.008)	Loss 0.0069 (0.0060)
Epoch: [868][4/17]	Time 0.007 (0.008)	Loss 0.0053 (0.0058)
Epoch: [868][5/17]	Time 0.007 (0.008)	Loss 0.0156 (0.0074)
Epoch: [868][6/17]	Time 0.007 (0.008)	Loss 0.0087 (0.0076)
Epoch: [868][7/17]	Time 0.007 (0.008)	Loss 0.0049 (0.0073)
Epoch: [868][8/17]	Time 0.008 (0.008)	Loss 0.0050 (0.0070)
Epoch: [868][9/17]	Time 0.007 (0.007)	Loss 0.0052 (0.0068)
Epoch: [868][10/17]	Time 0.007 (0.007)	Loss 0.0032 (0.0065)
Epoch: [868][11/17]	Time 0.006 (0.007)	Loss 0.0040 (0.0063)
Epoch: [868][12/17]	Time 0.007 (0.007)	Loss 0.0041 (0.0061)
Epoch: [868][13/17]	Time 0.008 (0.007)	Loss 0.0043 (0.0060)
Epoch: [868][14/17]	Time 0.010 (0.008)	Loss 0.0039 (0.0059)
Epoch: [868][15/17]	Time 0.007 (0.007)	Loss 0.0045 (0.0058)
Epoch: [868][16/17]	Time 0.007 (0.007)	Loss 0.0041 (0.0057)
Epoch end: [868]	Time 0.126	Loss 0.0057
Train loss score [868]: tensor(0.0057)
Pred  Val: [868][0/3]	Time 0.005 (0.005)	Loss 0.0227 (0.0227)
Pred  Val: [868][1/3]	Time 0.005 (0.005)	Loss 0.0259 (0.0243)
Pred  Val: [868][2/3]	Time 0.002 (0.004)	Loss 0.0187 (0.0241)
Pred  Val end: [868]	Time 0.011	Loss 0.0241
Val loss score [868]: tensor(0.0241) 
Epoch: [869][0/17]	Time 0.008 (0.008)	Loss 0.0043 (0.0043)
Epoch: [869][1/17]	Time 0.007 (0.008)	Loss 0.0034 (0.0039)
Epoch: [869][2/17]	Time 0.009 (0.008)	Loss 0.0037 (0.0038)
Epoch: [869][3/17]	Time 0.007 (0.008)	Loss 0.0028 (0.0036)
Epoch: [869][4/17]	Time 0.007 (0.008)	Loss 0.0029 (0.0034)
Epoch: [869][5/17]	Time 0.006 (0.008)	Loss 0.0044 (0.0036)
Epoch: [869][6/17]	Time 0.007 (0.007)	Loss 0.0028 (0.0035)
Epoch: [869][7/17]	Time 0.007 (0.007)	Loss 0.0035 (0.0035)
Epoch: [869][8/17]	Time 0.010 (0.008)	Loss 0.0052 (0.0037)
Epoch: [869][9/17]	Time 0.007 (0.008)	Loss 0.0037 (0.0037)
Epoch: [869][10/17]	Time 0.007 (0.008)	Loss 0.0032 (0.0036)
Epoch: [869][11/17]	Time 0.007 (0.008)	Loss 0.0039 (0.0037)
Epoch: [869][12/17]	Time 0.009 (0.008)	Loss 0.0048 (0.0037)
Epoch: [869][13/17]	Time 0.007 (0.008)	Loss 0.0029 (0.0037)
Epoch: [869][14/17]	Time 0.007 (0.008)	Loss 0.0068 (0.0039)
Epoch: [869][15/17]	Time 0.007 (0.008)	Loss 0.0039 (0.0039)
Epoch: [869][16/17]	Time 0.006 (0.007)	Loss 0.0078 (0.0040)
Epoch end: [869]	Time 0.126	Loss 0.0040
Train loss score [869]: tensor(0.0040)
Pred  Val: [869][0/3]	Time 0.005 (0.005)	Loss 0.0462 (0.0462)
Pred  Val: [869][1/3]	Time 0.004 (0.005)	Loss 0.0503 (0.0482)
Pred  Val: [869][2/3]	Time 0.001 (0.003)	Loss 0.0221 (0.0472)
Pred  Val end: [869]	Time 0.010	Loss 0.0472
Val loss score [869]: tensor(0.0472) 
Epoch: [870][0/17]	Time 0.008 (0.008)	Loss 0.0075 (0.0075)
Epoch: [870][1/17]	Time 0.008 (0.008)	Loss 0.0045 (0.0060)
Epoch: [870][2/17]	Time 0.007 (0.007)	Loss 0.0064 (0.0061)
Epoch: [870][3/17]	Time 0.008 (0.007)	Loss 0.0049 (0.0058)
Epoch: [870][4/17]	Time 0.006 (0.007)	Loss 0.0114 (0.0069)
Epoch: [870][5/17]	Time 0.007 (0.007)	Loss 0.0048 (0.0066)
Epoch: [870][6/17]	Time 0.007 (0.007)	Loss 0.0081 (0.0068)
Epoch: [870][7/17]	Time 0.006 (0.007)	Loss 0.0118 (0.0074)
Epoch: [870][8/17]	Time 0.007 (0.007)	Loss 0.0038 (0.0070)
Epoch: [870][9/17]	Time 0.007 (0.007)	Loss 0.0063 (0.0069)
Epoch: [870][10/17]	Time 0.007 (0.007)	Loss 0.0057 (0.0068)
Epoch: [870][11/17]	Time 0.007 (0.007)	Loss 0.0038 (0.0066)
Epoch: [870][12/17]	Time 0.006 (0.007)	Loss 0.0043 (0.0064)
Epoch: [870][13/17]	Time 0.006 (0.007)	Loss 0.0052 (0.0063)
Epoch: [870][14/17]	Time 0.007 (0.007)	Loss 0.0048 (0.0062)
Epoch: [870][15/17]	Time 0.007 (0.007)	Loss 0.0033 (0.0060)
Epoch: [870][16/17]	Time 0.006 (0.007)	Loss 0.0027 (0.0059)
Epoch end: [870]	Time 0.115	Loss 0.0059
Train loss score [870]: tensor(0.0059)
Pred  Val: [870][0/3]	Time 0.005 (0.005)	Loss 0.0226 (0.0226)
Pred  Val: [870][1/3]	Time 0.004 (0.005)	Loss 0.0219 (0.0222)
Pred  Val: [870][2/3]	Time 0.002 (0.004)	Loss 0.0165 (0.0220)
Pred  Val end: [870]	Time 0.011	Loss 0.0220
Val loss score [870]: tensor(0.0220) 
Epoch: [871][0/17]	Time 0.015 (0.015)	Loss 0.0034 (0.0034)
Epoch: [871][1/17]	Time 0.010 (0.012)	Loss 0.0032 (0.0033)
Epoch: [871][2/17]	Time 0.007 (0.011)	Loss 0.0031 (0.0032)
Epoch: [871][3/17]	Time 0.012 (0.011)	Loss 0.0034 (0.0033)
Epoch: [871][4/17]	Time 0.007 (0.010)	Loss 0.0043 (0.0035)
Epoch: [871][5/17]	Time 0.009 (0.010)	Loss 0.0048 (0.0037)
Epoch: [871][6/17]	Time 0.006 (0.009)	Loss 0.0049 (0.0039)
Epoch: [871][7/17]	Time 0.006 (0.009)	Loss 0.0043 (0.0039)
Epoch: [871][8/17]	Time 0.006 (0.009)	Loss 0.0042 (0.0039)
Epoch: [871][9/17]	Time 0.007 (0.009)	Loss 0.0047 (0.0040)
Epoch: [871][10/17]	Time 0.007 (0.008)	Loss 0.0029 (0.0039)
Epoch: [871][11/17]	Time 0.007 (0.008)	Loss 0.0049 (0.0040)
Epoch: [871][12/17]	Time 0.006 (0.008)	Loss 0.0047 (0.0040)
Epoch: [871][13/17]	Time 0.007 (0.008)	Loss 0.0037 (0.0040)
Epoch: [871][14/17]	Time 0.008 (0.008)	Loss 0.0041 (0.0040)
Epoch: [871][15/17]	Time 0.010 (0.008)	Loss 0.0046 (0.0041)
Epoch: [871][16/17]	Time 0.007 (0.008)	Loss 0.0040 (0.0041)
Epoch end: [871]	Time 0.138	Loss 0.0041
Train loss score [871]: tensor(0.0041)
Pred  Val: [871][0/3]	Time 0.008 (0.008)	Loss 0.0135 (0.0135)
Pred  Val: [871][1/3]	Time 0.007 (0.008)	Loss 0.0218 (0.0177)
Pred  Val: [871][2/3]	Time 0.002 (0.006)	Loss 0.0059 (0.0172)
Pred  Val end: [871]	Time 0.018	Loss 0.0172
Val loss score [871]: tensor(0.0172) 
Epoch: [872][0/17]	Time 0.009 (0.009)	Loss 0.0035 (0.0035)
Epoch: [872][1/17]	Time 0.007 (0.008)	Loss 0.0032 (0.0033)
Epoch: [872][2/17]	Time 0.009 (0.008)	Loss 0.0040 (0.0036)
Epoch: [872][3/17]	Time 0.007 (0.008)	Loss 0.0032 (0.0035)
Epoch: [872][4/17]	Time 0.007 (0.008)	Loss 0.0023 (0.0032)
Epoch: [872][5/17]	Time 0.007 (0.008)	Loss 0.0038 (0.0033)
Epoch: [872][6/17]	Time 0.007 (0.007)	Loss 0.0034 (0.0033)
Epoch: [872][7/17]	Time 0.009 (0.008)	Loss 0.0033 (0.0033)
Epoch: [872][8/17]	Time 0.011 (0.008)	Loss 0.0042 (0.0034)
Epoch: [872][9/17]	Time 0.009 (0.008)	Loss 0.0047 (0.0036)
Epoch: [872][10/17]	Time 0.008 (0.008)	Loss 0.0048 (0.0037)
Epoch: [872][11/17]	Time 0.006 (0.008)	Loss 0.0028 (0.0036)
Epoch: [872][12/17]	Time 0.007 (0.008)	Loss 0.0041 (0.0036)
Epoch: [872][13/17]	Time 0.007 (0.008)	Loss 0.0028 (0.0036)
Epoch: [872][14/17]	Time 0.007 (0.008)	Loss 0.0027 (0.0035)
Epoch: [872][15/17]	Time 0.008 (0.008)	Loss 0.0031 (0.0035)
Epoch: [872][16/17]	Time 0.006 (0.008)	Loss 0.0067 (0.0036)
Epoch end: [872]	Time 0.130	Loss 0.0036
Train loss score [872]: tensor(0.0036)
Pred  Val: [872][0/3]	Time 0.005 (0.005)	Loss 0.0250 (0.0250)
Pred  Val: [872][1/3]	Time 0.004 (0.005)	Loss 0.0224 (0.0237)
Pred  Val: [872][2/3]	Time 0.002 (0.004)	Loss 0.0134 (0.0233)
Pred  Val end: [872]	Time 0.011	Loss 0.0233
Val loss score [872]: tensor(0.0233) 
Epoch: [873][0/17]	Time 0.009 (0.009)	Loss 0.0104 (0.0104)
Epoch: [873][1/17]	Time 0.006 (0.007)	Loss 0.0030 (0.0067)
Epoch: [873][2/17]	Time 0.007 (0.007)	Loss 0.0116 (0.0083)
Epoch: [873][3/17]	Time 0.007 (0.007)	Loss 0.0067 (0.0079)
Epoch: [873][4/17]	Time 0.008 (0.007)	Loss 0.0065 (0.0076)
Epoch: [873][5/17]	Time 0.006 (0.007)	Loss 0.0117 (0.0083)
Epoch: [873][6/17]	Time 0.007 (0.007)	Loss 0.0042 (0.0077)
Epoch: [873][7/17]	Time 0.006 (0.007)	Loss 0.0159 (0.0088)
Epoch: [873][8/17]	Time 0.007 (0.007)	Loss 0.0057 (0.0084)
Epoch: [873][9/17]	Time 0.007 (0.007)	Loss 0.0119 (0.0088)
Epoch: [873][10/17]	Time 0.006 (0.007)	Loss 0.0071 (0.0086)
Epoch: [873][11/17]	Time 0.006 (0.007)	Loss 0.0060 (0.0084)
Epoch: [873][12/17]	Time 0.007 (0.007)	Loss 0.0056 (0.0082)
Epoch: [873][13/17]	Time 0.006 (0.007)	Loss 0.0090 (0.0082)
Epoch: [873][14/17]	Time 0.007 (0.007)	Loss 0.0085 (0.0083)
Epoch: [873][15/17]	Time 0.006 (0.007)	Loss 0.0053 (0.0081)
Epoch: [873][16/17]	Time 0.006 (0.007)	Loss 0.0092 (0.0081)
Epoch end: [873]	Time 0.115	Loss 0.0081
Train loss score [873]: tensor(0.0081)
Pred  Val: [873][0/3]	Time 0.005 (0.005)	Loss 0.0225 (0.0225)
Pred  Val: [873][1/3]	Time 0.005 (0.005)	Loss 0.0162 (0.0194)
Pred  Val: [873][2/3]	Time 0.003 (0.004)	Loss 0.0106 (0.0190)
Pred  Val end: [873]	Time 0.012	Loss 0.0190
Val loss score [873]: tensor(0.0190) 
Epoch: [874][0/17]	Time 0.014 (0.014)	Loss 0.0047 (0.0047)
Epoch: [874][1/17]	Time 0.007 (0.011)	Loss 0.0089 (0.0068)
Epoch: [874][2/17]	Time 0.010 (0.010)	Loss 0.0041 (0.0059)
Epoch: [874][3/17]	Time 0.008 (0.010)	Loss 0.0068 (0.0061)
Epoch: [874][4/17]	Time 0.007 (0.009)	Loss 0.0056 (0.0060)
Epoch: [874][5/17]	Time 0.007 (0.009)	Loss 0.0050 (0.0058)
Epoch: [874][6/17]	Time 0.006 (0.008)	Loss 0.0048 (0.0057)
Epoch: [874][7/17]	Time 0.008 (0.008)	Loss 0.0047 (0.0056)
Epoch: [874][8/17]	Time 0.007 (0.008)	Loss 0.0040 (0.0054)
Epoch: [874][9/17]	Time 0.007 (0.008)	Loss 0.0048 (0.0053)
Epoch: [874][10/17]	Time 0.006 (0.008)	Loss 0.0046 (0.0053)
Epoch: [874][11/17]	Time 0.006 (0.008)	Loss 0.0051 (0.0053)
Epoch: [874][12/17]	Time 0.006 (0.008)	Loss 0.0039 (0.0052)
Epoch: [874][13/17]	Time 0.007 (0.008)	Loss 0.0069 (0.0053)
Epoch: [874][14/17]	Time 0.007 (0.008)	Loss 0.0057 (0.0053)
Epoch: [874][15/17]	Time 0.007 (0.007)	Loss 0.0045 (0.0052)
Epoch: [874][16/17]	Time 0.006 (0.007)	Loss 0.0079 (0.0054)
Epoch end: [874]	Time 0.125	Loss 0.0054
Train loss score [874]: tensor(0.0054)
Pred  Val: [874][0/3]	Time 0.005 (0.005)	Loss 0.0217 (0.0217)
Pred  Val: [874][1/3]	Time 0.004 (0.004)	Loss 0.0150 (0.0183)
Pred  Val: [874][2/3]	Time 0.001 (0.003)	Loss 0.0150 (0.0182)
Pred  Val end: [874]	Time 0.010	Loss 0.0182
Val loss score [874]: tensor(0.0182) 
Epoch: [875][0/17]	Time 0.008 (0.008)	Loss 0.0036 (0.0036)
Epoch: [875][1/17]	Time 0.007 (0.007)	Loss 0.0070 (0.0053)
